text,meta_text,flag
<sep> hello <sep> what are you looking for? <sep> hi <sep> a manager at apple <sep> does that work for you? <sep> ok <sep> what do you think? <sep> yes this works for me <sep> let's see.. one sec <sep> i raised your pay <sep> can we do tokyo instead of seoul? <sep> ni <sep> no <sep> sydney <sep> this is a good offer <end>,"['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<end>']",0
"<sep> hi! what are you looking for? <sep> hello, i'm looking for a designer position <sep> what else... <sep> do you have another option? <sep> a manager works too <sep> i have manager in google? <sep> i'm interested <sep> we have spots in beijing and sydney? <sep> beijing is perfect <sep> holiday isn't that great but the salary will be wonderful <sep> what kind of pay should i expect? <end>","['<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<end>']",0
<sep> hi <sep> hey <sep> how are you <sep> good <sep> how are you? <sep> not too bad. these hits go so fast <sep> yeah. <sep> so...what are you looking for? is  designed with amazon good? <sep> hrm....that us really low for me...designer at amazon and the others flexible <sep> is. sorry. fat fingers <sep> what do you like <sep> i tried to keep some for you <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello, friend! <sep> i'm a hard worker, the best kind of worker! <sep> i would be a fantastic fit at apple! <sep> that is great to hear. <sep> can we talk about your compensation? <sep> sure, but my compensation would depend on my position <sep> i would expect some to be higher and i could go lower on others <sep> for example, for the privilege of working as a manager at apple, i'd be willing to go quite low on salary <sep> i think i can probably get you into apple, but as you know they pay lower than their competitors. is that okay with you? <sep> indeed, that sounds reasonable <sep> what cities is this position available in? <sep> what city would you like to work in? sydney or tokyo have openings. <sep> hmm <sep> well <sep> i suppose i could work with tokyo <sep> provided i get some extra holidays <sep> naturally, holidays are standard. <sep> then have i got a deal for you. proposal is coming. <sep> in fact, let me provide an offer, and you can tell me if it's acceptable or not <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
"<sep> hi, salary and position are pretty important to me but not so much other stuff <sep> good afternoon <sep> i would like to live in sydney though <sep> a designer job at apple would be my dream <sep> i have a facebook sales or management open <sep> both are in sydney <sep> i'm really better at engineering and designing <sep> sorry we don't have those open <sep> what about in another place? <sep> you could start in management and work with the deisgners <sep> another city <sep> no <sep> $20 per hour in sydney at facebook as a manager with 1 vacation day. how does that sound? <sep> i'd take a designer job with any company <sep> sorry 2 vaca <sep> but i'm not looking for a manager or sales position <sep> how about designer with facebook <sep> that would be awesome <sep> please accept the proposal <sep> that salary is awfully low, but i could do this <end>","['<sep>', '<propose>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<end>']",0
<sep> hi <sep> hi <sep> anything but facebook please <sep> ideallly designer or engineer <sep> what do you have available? <sep> ok <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
<sep> can i work in facebook as sales? <sep> in preferably sydney? <sep> i don't have a job in sales at facebook.  i could do sales at amazon or apple. <sep> in sydney <sep> anything in facebook? <sep> i'm willing to take no salary for a facebook sales job <sep> so facebook sales for 20/hr? <sep> yea <sep> and 2 days a week holiday? <end>,"['<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<end>']",0
"<sep> how can i help you <sep> what kind of position are you looking for? <sep> im looking for something that pays well <sep> ok, we have plednty of option <sep> are you willing to travel? <sep> yes <sep> id like a position that isnt for facebook <sep> any company you prefer? <sep> weekly holiday are very hight, we can only do 4 days <end>","['<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<propose>', '<end>']",0
<sep> i want something in tokyo <sep> hello? <sep> hello please make a preposition <sep> i want to work for facebook <sep> please hit the propose button to make a preposition <sep> propose button isnt working <sep> ? <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
"<sep> hello <sep> hi i am interested in work <sep> well i hope not. <sep> do you have an engineer position open? <sep> position and workplace are most important for me <sep> you're the recruiter <sep> oh opps <sep> lol, what kind of work are you interested in? <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<end>']",0
<sep> hi <sep> hello <sep> facebook has the most positions <sep> designer or sales <sep> if designer just not google ok <sep> okay facebook designer <sep> ok <sep> i prefer sydney <sep> is tokyo ok <sep> ok sydney is fine <sep> i cant go that high on holiday <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<end>']",0
"<sep> hi <sep> hi <sep> i am looking for a job as an engineer or designer. <sep> amazon and facebook are companies i'm looking at. <sep> how much do you want per hour ? <sep> hopefully you have some positions open. <sep> i would be willing to start at $30/hr <sep> tokyo is a city i'm not really interested in moving to <sep> are there any positions in sydney? <sep> that puts me at a score under 40, which i can't accept, sorry. <sep> as i stated previously, tokyo isn't ideal. <sep> the following is the lowest i could accept. <sep> i think it's reasonable and fair. <sep> hopefully it puts you in a decent position as well. <sep> that works! we have a deal! <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<disagree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<propose>', '<sep>', '<agree>', '<end>']",0
"<sep> hello, how are you> <sep> hello <sep> i would like to work as either a manager or designer for google or apple <sep> good.  are you interested in a manager position at apple? <sep> preferably in seoul <sep> holidays are important as well <sep> let me know what you think about this <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
<sep> hello <sep> hi <sep> work for amazon <sep> i wanna work at apple though cause the score for amazon are so low <sep> unless i get more salary and days off <sep> ok <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<end>']",0
"<sep> howdy <sep> hey! <sep> are you looking for a job as an amazon designer, sales person or manager? <sep> i am looking for a job with amazon or apple <sep> would you like to work in beijing? <sep> if i can be either a designer or manager, bejing would be absolutley fine <sep> could you bump salary to 38 and call it a deal? <sep> tell you what, i'll bump it to 40 <sep> you are the best :) <sep> have a wonderful day and thanks! <end>","['<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello. <sep> i am looking for employment in seoul or tokyo <sep> i am looking to sign up with amazon for any variety of positions. <sep> ok, what type of positions are you interested in <sep> i am looking for either designer or engineer. <sep> i will propose an offer and we can talk about the details after that. <sep> i'm flexible on the salary and the weekly holiday - we can adjust those down if need be. <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<end>']",0
<sep> hi! <sep> hi there <sep> i'd love a sales job or deisgner is facebook or apple <sep> i can do apple sales <sep> or apple designer <sep> apple sales is good <sep> sydney <sep> ok <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<end>']",0
"<sep> hi! <sep> hello! <sep> i want to find you a new job <sep> most of our positions are in sydney and beijing <sep> we are hiring people at google and amazon right now. <sep> i prefer sydney. <sep> do you have any sales positions? <sep> ok. would you be interested in sales or design? <sep> either is fine, but i prefer sales. <sep> ok. so sales in sydney. <sep> is google for the company alright? <sep> i prefer amazon. <sep> ok. we could do that as well. <sep> do you have any salary requirements? <sep> you could start out at 30 and work your way up. <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi <sep> hello <sep> hi, want some work <sep> any work? <sep> sure why not <sep> ok <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<end>']",0
<sep> hello <sep> i would like to work at amazon. anything but sales <sep> preferably manager or engineer <sep> i can do that <sep> where would you like to work <sep> beijing is my first choice <sep> if that doesn't work i can do tokyo <sep> tokyo is better on my end <sep> okay <end>,"['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<end>']",0
"<sep> hi what position do you want? <sep> i'm kevin nice to meet you.  i hear good things <sep> hello there~ <sep> amazon is our best paying client right now.  the manager position is most in demand <sep> do you have anything in enginerring or sales for amazon? <sep> does sydney work for you? <sep> yes and engineer pays the best of those two <sep> oh no sydney is no go, i do not want to work there, i would really like beijing <sep> ok but it will pay less.  tokyo pays better then sydney.  just supply & demand <sep> i could get you more at another location.  what do you think? <sep> hmmm <sep> i could try tokyo <sep> thats about it <sep> tokyo is better <sep> is 30 ok? <sep> this is the bare minimum i could deal with with these factors <sep> i could do 3 day holiday <sep> i seriously cant budge on any of it if you want tokyl <sep> tokyo <sep> beijing  i could do something like this <end>","['<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi there. <sep> i'd like to work in facebook sales if possible. <sep> hello <sep> do you have any other facebook positions you would consider? <sep> we can do good engineer jobs <sep> and manager jobs (but not at google) <sep> any location in mind? <sep> i could do engineer at facebook <sep> i'm flexible on location, but would prefer tokyo.  and sydney is a hard no. <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inform>', '<end>']",0
<sep> my dream job <sep> hi <sep> it is sales at google <sep> please <sep> make my dream come true <sep> that would be great <sep> i can <sep> does tokyo work? <sep> yes! <sep> how is this? <sep> too many holidays and too much pay as a combo <sep> that seems fair <end>,"['<sep>', '<inform>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
<sep> hi <sep> hi <sep> what job would you like? <sep> do you have any amazon jobs available <sep> or google sales <sep> sales <sep> at amazon <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hey, how's it going? <sep> hello! <sep> would you be interested in working for facebook or apple? <sep> facebook - manager please <sep> would there be any other positions you would be okay with? i don't think i can do facebook manager. <sep> i can be flexible with your salary and holidays. <sep> the rest doesn't matter <sep> what about a sales position at facebook or apple? <sep> no thank you <sep> are there are designer positions you'd be willing to take? at any company? i have openings that would well well for all 4 companies. <sep> work well* <sep> thoughts? <sep> that's a hard hit for me in a few areas. how about this? <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<end>']",0
"<sep> hello <sep> hi <sep> what are you looking for? <sep> do you have any jobs paying $35+? i am looking to switch industries. <sep> what kind of industry? <sep> i have experience as a designer first and foremost. <sep> i could switch to sales if the details are right. <sep> is facebook fine with you? <sep> i am not too concerned with the company, but hopefully i can move to apple or facebook. <sep> yes, fb is okay. <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<agree>', '<end>']",0
"<sep> hi! <sep> hello <sep> amazon engineer <sep> or amazon sales would be amazing <sep> ok i will see what i can do for you <sep> ok great <sep> can you add 1 more holiday <sep> sorry no i cannot do that <sep> im not even at 60.. if you are able to do that it will put me at 64 <sep> i will see what i can do <sep> just that and we are good if you can <sep> thats even worse <sep> ok i will try to work one more package for you <sep> ? <sep> i cant do that <sep> could you do tokyo? <sep> i can go down to 1 day holiday <sep> 2 day* <sep> that works, thanks! <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello there <sep> hello <sep> engineer at google is hot right now <sep> looking for a position in beijing <sep> ok but i can give you lots of days off or pay you well <sep> can't do engineer, anything else? <sep> manager at google <sep> if i can get a good salary <sep> you have to go to seoul to get good pay <sep> cant do that one <sep> i need more weekly holiday <sep> one day? so weak <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
<sep> hi <sep> i'd like to be in sales at amazon. or a manager anywhere but facebook <sep> what are your qulaifications? <sep> lol let's figure out something that works for both of us <sep> what city do you need workers in? <sep> nyc <sep> i can offer you $21 per hr. <sep> do you know how to do this? that isn't even one of the options! <end>,"['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<end>']",0
<sep> hi! <sep> hi there.  i have a mix of jobs available.  how do you feel about manager at apple? <sep> honeslty <sep> i am super low with all manager spots <sep> thanks for telling me!  how about an engineering job at apple? <sep> i would be ok with that :) <sep> can you work in seoul? <sep> is there anyway tokyo or sydney would be avaiable? <sep> available * <sep> are you okay with a low number of holidays?  i can compromise on tokyo if so <sep> we can copromise :) <sep> wow i cant type today... so sorry ha! <sep> how's that look for you? <sep> could i do 3 days instead of 2 <sep> i can do it that way. <sep> meet there? <sep> i pretty much sent you my bottom offer tbh. <sep> alright thats fair <sep> lets do it! <sep> thanks! <sep> ty! <end>,"['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
<sep> hello <sep> hi <sep> what kind of job are you looking for? <sep> a designer with amazon <sep> any location? <sep> beijing <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
<sep> hello <sep> hello <sep> looking for a engineering job <sep> or perhaps sales <sep> software engineering <sep> is amazon engineer available? <sep> yes <sep> does beijing work? <end>,"['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<end>']",0
"<sep> hello! how are you today? <sep> we have great openings for designer at google, amazon, and apple. <sep> yes its good <sep> i am fine today <sep> does designer at amazon sound good? <sep> yes very good <sep> where would you like to be stationed? tokyo looks great! <sep> yes always tokyo looks great! <end>","['<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<agree>', '<end>']",0
"<sep> hello? <sep> hello, how are you? <sep> thanks for asking; i've been better. yourself? <sep> i'm doing pretty well.  what positions are you looking to fill? <sep> glad to hear it. how about designer at amazon? <sep> i like amazon, but how about manager instead? <sep> that will work for me. <sep> how about $20 an hour? <sep> $20 is a little low.  how about $35? <sep> $30? <sep> $30 will work.  i'd like to work out of toyko if possible. <sep> how about sydney or beijing instead? <sep> let's go with sydney. <sep> i'd like 6 weekly holidays a week. <sep> are three or four an option? <sep> 4 will work. <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
"<sep> he <sep> hey <sep> hi <sep> i am open to any role at google <sep> what do you have? <sep> how about a designer <sep> do you have manager? <sep> i can take designer, if location is sydney <sep> yes, but i think you would love working at apple more <sep> no i wont. i love google manager / designer <sep> i have a designer job at apple that you would love <sep> nope. not interested <sep> what about amazon in sales? <sep> i can do facebook manager if you want <sep> nothing in amazon and apple <sep> i have nothing for you in the manager department <sep> then do designer at google <sep> what about an engineer? <sep> i can take sales. no engineer please. not my expertise <sep> lol <sep> no way <sep> sorry <sep> i told you upfront, tokyo wont work fo rme <sep> i am sorry <sep> i have sent 3 proposals <sep> no that just won't work for me <sep> you can choose whatever you want <sep> likewise what you sent won't work for either <end>","['<sep>', '<unknown>', '<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<disagree>', '<sep>', '<inquire>', '<sep>', '<disagree>', '<end>']",0
<sep> hello <sep> what are you looking for salary wise? <sep> 35 per hr <sep> how about $30? <sep> okay <sep> where would you like to work company wise? <sep> amazon engineer <sep> we are very close <end>,"['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello there! <sep> we have a lot of job opportunities open, what are you looking for? <sep> hi <sep> i'm looking for google manager, amazon engineer, and then sales at google or amazon <sep> amazon and google are both hiring salesmen right now for the holidays fortunately, so lets start there <sep> would you prefer to work in beijing or tokyo? <sep> beijing would be good <sep> alright, lets do beijing <sep> how does this look for you? <sep> i'd prefer the standard 35/hr 4 holidays per week <sep> 4 holidays is far from standard. if you want 35/hr the most i can do is 3 <sep> that's a much better offer <sep> i'd give up some pay for another day off, what about 30/hr and 4 holidays <sep> this is their best position with 4 days: <sep> that's okay i suppose, now i get the standard days off <end>","['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<propose>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello <sep> hello!  any chance you were the tough one i jut had? <sep> this one should be easier (unless you got a really tough one) <sep> no <sep> im always simple with it <sep> is designer available? <sep> at apple <sep> might be possible.  hold on, lemme see.... <sep> designer anywhere works if apple doesnt <sep> would you rather have salary or time off? <sep> salary <end>","['<sep>', '<greet>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<propose>', '<end>']",0
<sep> hi <sep> i'd really prefer a sales position with apple <sep> i can be flexible about salary <sep> ill see what i can do <sep> i do need a lot of days off though <sep> what about amazon though? <sep> i'd prefer to work sydney <sep> i can do amazon if the other perks are good enough <sep> can't work in beijing <end>,"['<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello <sep> hi <sep> i'd prefer engineer at apple, but anything at apple would be ok <sep> i may have an offer for you. <sep> please take a look at the terms and see if you agree with them. <sep> i am going to be generous to start but surely we can work something out. <sep> seoul works for me, but the rest won't <sep> if it's at google it needs to be either engineer or manager <sep> ok. i'll raise the salary and weekly holidays. <sep> manager? i'll see what i can do. <sep> works, thanks! <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<inform>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<end>']",0
"<sep> hi <sep> hi <sep> i am looking for a position as a designer <sep> preferably at apple or google <sep> great i have one at apple available <sep> excellent. i'd like to work in sydney. asia is not close for me or my family, would that be possible? <end>","['<sep>', '<greet>', '<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<inform>', '<sep>', '<agree>', '<sep>', '<inquire>', '<end>']",0
"<sep> i would like to work at google as a manager with a salary in the high 30s <sep> tokyo or sydney would be good places and holiday time is not too important <sep> you have any preference for location <sep> any offers? <sep> what about google manager in tokyo with 36/hour and 4 holidays <sep> i will accept all your demands but i can't give you the managerial position. instead, would you be willing to work as an engineer? <sep> engineer at 38/hr? <sep> i was thinking 30 <sep> has to be higher as engineer unless i can have manager <sep> long pauses are not efficient negotiation tactics <sep> no, i can't do that i'm already providing you your preferred location <sep> no, it won't work for me <sep> how about manager or engineer at facebook? <sep> or engineer or designer at amazon? <sep> not a chance <sep> what do you say? <sep> wont work ,  guess we cant do business <sep> what about working in amazon or facebook? <sep> amazon as manager would work <sep> designer or engineer? <sep> not happening <sep> this is the best i can do <end>","['<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<inform>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<inform>', '<sep>', '<disagree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<inquire>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<end>']",0
"<sep> hello! <sep> we are a company looking to hire workers. <sep> we have some openings at amazon and a few at google. <sep> ideally i'd like to work with facebook in sales <sep> ok. i might be able to find you something there. <sep> any country requirements? the best shot would be seoul <sep> what salary do you think <sep> 46 would be your starting salary. <sep> with 3 holidays per week. <sep> there is my proposal given your talents. <sep> that is a bit too high but we can work on it. <sep> your holidays would increase after 6 months on the job <sep> and salary will increase with market changes. <sep> i can match 50 with the salary - here is another offer <sep> again, holiday amount increase after your training period <sep> *increases <sep> it begins at 2 and increase to 4 after your 6-month trial. <sep> of if you want to start at 3, send one more offer my way. <sep> and i'll see if we can agree to that. <sep> we can agree with this proposal. great news. <sep> i will accept your offer. welcome aboard!! <end>","['<sep>', '<greet>', '<sep>', '<agree>', '<sep>', '<unknown>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<inquire>', '<sep>', '<greet>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<inform>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<propose>', '<sep>', '<unknown>', '<sep>', '<unknown>', '<sep>', '<propose>', '<sep>', '<agree>', '<sep>', '<agree>', '<sep>', '<propose>', '<end>']",0
